Wall time,Step,Value
1560468888.742316,55,0.00990159623324871
1560468890.7173538,56,0.009376363828778267
1560468892.692486,57,0.009309080429375172
1560468894.6717045,58,0.009956147521734238
1560468897.516229,59,0.010010944679379463
1560468900.014789,60,0.009778493084013462
1560468901.9900806,61,0.009634489193558693
1560468904.473963,62,0.009490062482655048
1560468906.4546366,63,0.010132738389074802
1560468908.9100702,64,0.009655173867940903
1560468910.8858485,65,0.009750072844326496
1560468912.8685303,66,0.009319161996245384
1560468914.8511956,67,0.009363981895148754
1560468916.8368568,68,0.009045430459082127
1560468918.8189166,69,0.008881727233529091
1560468920.7969725,70,0.009012879803776741
1560468922.777805,71,0.008630110882222652
1560468924.7771916,72,0.008767637424170971
1560468927.6258533,73,0.008293929509818554
1560468930.0759053,74,0.008380328305065632
1560468932.062841,75,0.008446740917861462
1560468934.5338058,76,0.00835507083684206
1560468936.5263216,77,0.008621451444923878
1560468938.5154948,78,0.008942690677940845
1560468940.9742582,79,0.008498880080878735
1560468942.9668345,80,0.008550772443413734
1560468944.9595506,81,0.008377433754503727
1560468946.9549015,82,0.008519054390490055
1560468948.9516044,83,0.00819290429353714
1560468950.9397626,84,0.00835182424634695
1560468952.937339,85,0.00811608787626028
1560468954.9483695,86,0.008376002311706543
1560468956.945202,87,0.008023975417017937
1560468958.9468062,88,0.00803383905440569
1560468961.2024102,89,0.009325304068624973
1560468963.2087317,90,0.008069233037531376
1560468966.6188555,91,0.007936239242553711
1560468969.1077652,92,0.007666711695492268
1560468971.1264868,93,0.0073953671380877495
1560468973.1379733,94,0.007648149039596319
1560468975.6337016,95,0.007395996246486902
1560468978.134211,96,0.0076513634994626045
1560468980.6214027,97,0.007497990969568491
1560468983.0980542,98,0.0076319370418787
1560468985.1124682,99,0.0075200446881353855
1560468987.5957553,100,0.00745408795773983
1560468989.6080756,101,0.007552973926067352
1560468991.615225,102,0.007436112966388464
1560468994.0999684,103,0.007634337060153484
1560468996.1118643,104,0.007306944113224745
1560468998.1186423,105,0.007346021942794323
1560469000.585729,106,0.007242564111948013
1560469003.0701532,107,0.00734424265101552
1560469005.5407934,108,0.007407180964946747
1560469008.0314982,109,0.007136316504329443
1560469010.036099,110,0.0074691735208034515
1560469012.0485911,111,0.007541589438915253
1560469014.0584795,112,0.00711880112066865
1560469016.5380375,113,0.007283734157681465
1560469019.014773,114,0.007179012522101402
1560469021.0285058,115,0.007225895766168833
1560469023.0301034,116,0.00741104781627655
1560469025.0380716,117,0.00724476482719183
1560469027.5423636,118,0.007340692915022373
1560469030.0173821,119,0.007296619936823845
1560469032.6094127,120,0.007076001260429621
1560469035.0902088,121,0.007174971979111433
1560469037.5858006,122,0.007484764792025089
1560469040.0804582,123,0.007073704153299332
1560469042.55454,124,0.007108871825039387
1560469045.034215,125,0.007030844688415527
1560469047.5130734,126,0.007638388779014349
1560469050.0011725,127,0.0071441433392465115
1560469052.0153587,128,0.007730144541710615
1560469054.027206,129,0.007113310042768717
1560469056.5251644,130,0.007964547723531723
1560469058.5410826,131,0.006984255742281675
1560469061.0112476,132,0.007101172115653753
1560469063.4975178,133,0.007676772773265839
1560469065.977105,134,0.007173942402005196
1560469068.4622545,135,0.007070268504321575
1560469070.939797,136,0.007360564544796944
1560469073.4204853,137,0.007125744596123695
1560469075.8989885,138,0.007129897363483906
1560469078.378347,139,0.007034542970359325
1560469080.8693259,140,0.007196931634098291
1560469083.3524134,141,0.00719606364145875
1560469085.8365657,142,0.0071142385713756084
1560469088.3199837,143,0.007156414445489645
1560469090.80439,144,0.006982047576457262
1560469093.2896316,145,0.007109625265002251
1560469095.3033202,146,0.007587041240185499
1560469097.7826266,147,0.007274102419614792
1560469100.2732406,148,0.007225862704217434
1560469102.297025,149,0.007085162680596113
1560469104.805858,150,0.007304464001208544
1560469107.2908783,151,0.007094571832567453
1560469109.3119323,152,0.007632357534021139
1560469111.8151,153,0.006947164889425039
1560469113.82893,154,0.007390432059764862
1560469115.8387668,155,0.007563227787613869
1560469117.8497634,156,0.007075215689837933
1560469119.863345,157,0.007116901688277721
1560469121.8854616,158,0.007122841663658619
1560469124.898512,159,0.0071108671836555
1560469127.382025,160,0.007171508390456438
1560469129.8857102,161,0.007479202467948198
1560469131.9077249,162,0.007194061763584614
1560469133.9267366,163,0.007418724708259106
1560469135.9500027,164,0.007093385793268681
1560469137.972537,165,0.007550622336566448
1560469139.98881,166,0.007209908217191696
1560469142.0113254,167,0.007197756785899401
1560469144.030462,168,0.007125252857804298
1560469146.0483084,169,0.007587061729282141
1560469148.068331,170,0.007724041119217873
1560469150.0933065,171,0.007303955499082804
1560469152.1115577,172,0.008034905418753624
1560469154.1271343,173,0.007559438701719046
1560469156.1389468,174,0.00723520340397954
1560469158.1563892,175,0.007119236513972282
1560469160.1687112,176,0.007613615598529577
1560469162.1811354,177,0.007536591496318579
1560469164.195212,178,0.007054800167679787
1560469166.2138526,179,0.007167843170464039
1560469168.232014,180,0.007472866214811802
1560469170.2534888,181,0.007283562328666449
